id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
1901,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,42,2023-11-23 20:00:01,2023-11-23 21:48:17,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,54.8,54.8,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1902,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,41,2023-11-21 20:00:01,2023-11-21 21:48:09,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.3,54.3,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1903,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,40,2023-11-19 20:00:01,2023-11-19 21:46:24,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.4,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1904,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,39,2023-11-17 20:00:01,2023-11-17 21:46:44,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.2,54.2,0.0,0.0,47.3,47.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1905,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,38,2023-11-15 20:00:01,2023-11-15 21:48:46,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.7,54.7,0.0,0.0,47.2,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1906,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,37,2023-11-13 20:00:01,2023-11-13 21:48:06,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.6,54.6,0.0,0.0,47.3,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1907,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,36,2023-11-11 20:00:01,2023-11-11 21:45:24,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.6,54.6,0.0,0.0,47.1,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1908,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,35,2023-11-09 20:00:01,2023-11-09 21:47:40,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.4,54.8,0.0,0.0,47.2,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1909,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,34,2023-11-07 20:00:01,2023-11-07 21:48:34,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.3,54.3,0.0,0.0,47.4,47.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1910,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,33,2023-11-05 20:00:01,2023-11-05 21:48:12,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.6,54.6,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1911,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,32,2023-11-03 20:00:01,2023-11-03 21:47:42,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.3,54.3,0.0,0.0,47.7,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1912,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,31,2023-11-01 20:00:02,2023-11-01 21:49:27,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1913,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,30,2023-10-30 20:00:00,2023-10-30 21:48:33,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1914,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,29,2023-10-28 20:00:01,2023-10-28 21:46:14,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.1,0.0,0.0,48.0,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1915,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,28,2023-10-26 20:00:01,2023-10-26 21:48:19,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.6,53.6,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1916,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,27,2023-10-24 20:00:00,2023-10-24 21:48:22,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.5,53.5,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1917,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,26,2023-10-22 20:00:01,2023-10-22 21:45:38,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.4,53.4,0.0,0.0,48.3,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1918,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,25,2023-10-20 20:00:01,2023-10-20 21:45:29,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,53.7,53.7,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1919,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,24,2023-10-18 20:00:01,2023-10-18 21:49:18,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,53.5,53.5,0.0,0.0,48.3,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1920,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,23,2023-10-16 20:00:01,2023-10-16 21:48:36,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,53.4,53.4,0.0,0.0,48.2,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1921,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,22,2023-10-14 20:00:01,2023-10-14 21:47:54,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,54.0,54.0,0.0,0.0,48.1,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1922,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,21,2023-10-12 20:00:00,2023-10-12 21:48:49,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,53.5,53.5,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1923,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,20,2023-10-10 20:00:01,2023-10-10 21:50:56,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,82.0,0.0,0.0,53.4,53.4,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1924,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,19,2023-10-08 20:00:01,2023-10-08 21:50:43,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,82.0,0.0,0.0,53.5,53.5,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1925,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,18,2023-10-06 20:00:01,2023-10-06 21:51:43,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,81.0,0.0,0.0,53.5,53.8,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1926,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,17,2023-10-04 20:00:01,2023-10-04 20:16:21,16,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,95.0,97.0,0.0,0.0,53.8,53.8,0.0,0.0,49.9,49.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1927,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,16,2023-10-02 20:00:01,2023-10-02 21:54:20,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,80.0,0.0,0.0,53.6,53.6,0.0,0.0,48.6,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1928,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,15,2023-09-30 20:00:01,2023-09-30 21:53:23,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.4,53.4,0.0,0.0,48.8,48.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1929,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,14,2023-09-28 20:00:01,2023-09-28 21:56:44,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,80.0,0.0,0.0,53.5,53.5,0.0,0.0,49.1,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1930,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,13,2023-09-26 05:19:26,2023-09-26 07:24:42,125,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,80.0,0.0,0.0,55.8,55.8,0.0,0.0,49.7,49.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1931,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,12,2023-09-23 19:00:01,2023-09-23 20:56:04,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.4,53.4,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1932,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,11,2023-09-21 19:00:01,2023-09-21 20:56:12,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.4,53.5,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1933,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,10,2023-09-19 19:00:01,2023-09-19 20:58:03,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.8,53.8,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1934,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,9,2023-09-17 19:00:00,2023-09-17 20:56:12,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.8,53.8,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1935,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,8,2023-09-15 19:00:01,2023-09-15 20:58:22,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.7,53.7,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1936,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,7,2023-09-13 19:00:00,2023-09-13 20:55:36,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.7,53.7,0.0,0.0,48.8,48.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1937,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,6,2023-09-11 19:00:01,2023-09-11 20:58:39,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.5,53.5,0.0,0.0,48.8,48.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1938,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,5,2023-09-09 19:00:01,2023-09-09 20:56:27,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.5,53.5,0.0,0.0,48.9,48.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1939,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,4,2023-09-07 19:00:01,2023-09-07 20:55:50,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,53.5,53.5,0.0,0.0,49.0,49.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1940,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,3,2023-09-05 19:00:01,2023-09-05 20:54:16,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,81.0,0.0,0.0,53.4,53.4,0.0,0.0,49.2,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1941,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,2,2023-09-03 21:56:06,2023-09-03 23:56:31,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,79.0,0.0,0.0,55.7,55.7,0.0,0.0,49.6,49.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1942,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,1,2023-09-01 17:32:34,2023-09-01 19:28:05,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,81.0,0.0,0.0,53.8,53.8,0.0,0.0,49.2,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
